timestamp,node_id,soil_raw,soil_moisture,soil_min,soil_max,soil_n,soil_at_ms,air_temperature,air_humidity,vbat,boot,rssi,snr
2026-09-01 08:00:00.920931,stage3-lowpower,1214,42.0,,,,10861,,,3.39,1100,-113,-1.0
2026-09-01 08:00:04.501779,stage3-lowpower,1215,42.0,,,,14467,,,3.39,1100,-113,-1.3
2026-09-01 08:00:08.086125,stage3-lowpower,1213,42.0,,,,18073,,,3.39,1100,-113,-2.0
2026-09-01 08:00:11.772297,stage3-lowpower,1221,41.0,,,,21679,,,3.39,1100,-114,-2.0
2026-09-01 08:00:15.024323,stage4-lowpower-v2,1241,39.0,,,,3050,24.0,61.5,3.82,2,-118,-6.2
2026-09-01 08:02:40.060329,stage3-lowpower,1203,43.0,,,,76,,,3.77,1,-118,-6.5
2026-09-01 08:02:43.517696,stage3-lowpower,1225,41.0,,,,3651,,,3.77,1,-116,-3.5
2026-09-01 08:02:47.101650,stage3-lowpower,1225,41.0,,,,7199,,,3.77,1,-122,-10.0
2026-09-01 08:02:54.166603,stage3-lowpower,1228,41.0,,,,14296,,,3.77,1,-114,-2.0
2026-09-01 08:02:57.722161,stage3-lowpower,1227,41.0,,,,17845,,,3.78,1,-114,-3.0
2026-09-01 08:03:01.217120,stage3-lowpower,1227,41.0,,,,21394,,,3.77,1,-113,-1.8
2026-09-01 08:06:02.571368,stage4-lowpower-v2,1240,40.0,,,,3050,23.4,72.5,3.81,2,-113,-1.0
2026-09-01 08:07:39.978122,stage3-lowpower,1212,42.0,,,,76,,,3.78,2,-113,-1.8
2026-09-01 08:07:43.447970,stage3-lowpower,1236,40.0,,,,3679,,,3.78,2,-114,-1.8
2026-09-01 08:07:47.031431,stage3-lowpower,1234,40.0,,,,7228,,,3.78,2,-117,-4.7
2026-09-01 08:07:50.615653,stage3-lowpower,1236,40.0,,,,10777,,,3.78,2,-118,-6.2
2026-09-01 08:07:54.097277,stage3-lowpower,1235,40.0,,,,14326,,,3.78,2,-114,-2.2
2026-09-01 08:07:57.652099,stage3-lowpower,1235,40.0,,,,17875,,,3.78,2,-115,-3.0
2026-09-01 08:08:01.265744,stage3-lowpower,1236,40.0,,,,21424,,,3.78,2,-115,-3.5
2026-09-01 08:11:02.911375,stage4-lowpower-v2,1242,39.0,,,,3050,24.0,77.2,3.81,3,-110,1.3
2026-09-01 08:12:40.540221,stage3-lowpower,1216,42.0,,,,76,,,3.78,3,-114,-3.0
2026-09-01 08:12:44.197305,stage3-lowpower,1240,40.0,,,,3679,,,3.77,3,-113,-1.5
2026-09-01 08:12:47.678293,stage3-lowpower,1237,40.0,,,,7228,,,3.78,3,-114,-2.5
2026-09-01 08:12:51.179490,stage3-lowpower,1239,40.0,,,,10777,,,3.78,3,-114,-2.0
2026-09-01 08:12:54.848143,stage3-lowpower,1241,39.0,,,,14326,,,3.78,3,-113,-1.3
2026-09-01 08:12:58.328564,stage3-lowpower,1239,40.0,,,,17875,,,3.78,3,-114,-2.0
2026-09-01 08:13:01.912640,stage3-lowpower,1240,40.0,,,,21424,,,3.78,3,-114,-2.0
2026-09-01 08:16:03.149066,stage4-lowpower-v2,1241,39.0,,,,3050,24.4,67.7,3.81,4,-111,0.3
2026-09-01 08:17:40.760775,stage3-lowpower,1223,41.0,,,,76,,,3.77,4,-113,-1.3
2026-09-01 08:17:44.230819,stage3-lowpower,1241,39.0,,,,3679,,,3.78,4,-113,-1.3
2026-09-01 08:17:47.814200,stage3-lowpower,1243,39.0,,,,7228,,,3.78,4,-115,-3.2
2026-09-01 08:17:51.400837,stage3-lowpower,1242,39.0,,,,10777,,,3.78,4,-114,-2.0
2026-09-01 08:17:54.879451,stage3-lowpower,1243,39.0,,,,14326,,,3.78,4,-114,-2.5
2026-09-01 08:17:58.463348,stage3-lowpower,1241,39.0,,,,17875,,,3.78,4,-113,-1.5
2026-09-01 08:18:01.973334,stage3-lowpower,1243,39.0,,,,21424,,,3.78,4,-111,0.3
2026-09-01 08:21:03.386947,stage4-lowpower-v2,1243,39.0,,,,3050,24.6,71.2,3.81,5,-114,-2.2
2026-09-01 08:22:40.895716,stage3-lowpower,1227,41.0,,,,76,,,3.78,5,-118,-6.5
2026-09-01 08:22:44.469625,stage3-lowpower,1243,39.0,,,,3679,,,3.77,5,-119,-7.0
2026-09-01 08:22:47.985811,stage3-lowpower,1247,39.0,,,,7228,,,3.78,5,-118,-6.7
2026-09-01 08:22:51.533598,stage3-lowpower,1245,39.0,,,,10777,,,3.78,5,-119,-7.0
2026-09-01 08:22:55.119376,stage3-lowpower,1247,39.0,,,,14326,,,3.78,5,-118,-6.2
2026-09-01 08:22:58.589887,stage3-lowpower,1245,39.0,,,,17875,,,3.78,5,-117,-4.7
2026-09-01 08:23:02.152482,stage3-lowpower,1249,39.0,,,,21424,,,3.78,5,-117,-5.5
2026-09-01 08:26:03.447294,stage4-lowpower-v2,1244,39.0,,,,3050,25.0,64.6,3.81,6,-110,1.0
2026-09-01 08:27:41.234195,stage3-lowpower,1239,40.0,,,,76,,,3.78,6,-119,-7.0
2026-09-01 08:27:44.704908,stage3-lowpower,1257,38.0,,,,3678,,,3.78,6,-118,-5.7
2026-09-01 08:27:48.246073,stage3-lowpower,1259,38.0,,,,7227,,,3.78,6,-118,-6.7
2026-09-01 08:27:51.772622,stage3-lowpower,1258,38.0,,,,10776,,,3.78,6,-120,-8.3
2026-09-01 08:27:55.354751,stage3-lowpower,1261,38.0,,,,14325,,,3.78,6,-119,-7.0
2026-09-01 08:27:58.938905,stage3-lowpower,1259,38.0,,,,17874,,,3.78,6,-119,-6.7
2026-09-01 08:28:02.410284,stage3-lowpower,1263,38.0,,,,21423,,,3.78,6,-118,-6.5
2026-09-01 08:31:04.157822,stage4-lowpower-v2,1260,38.0,,,,3050,27.5,75.1,3.82,7,-109,2.0
2026-09-01 08:32:42.086538,stage3-lowpower,1252,38.0,,,,76,,,3.77,7,-117,-5.7
2026-09-01 08:32:45.659287,stage3-lowpower,1271,37.0,,,,3678,,,3.78,7,-119,-6.7
2026-09-01 08:32:49.243283,stage3-lowpower,1270,37.0,,,,7227,,,3.78,7,-118,-6.2
2026-09-01 08:32:52.724732,stage3-lowpower,1273,37.0,,,,10776,,,3.78,7,-117,-5.0
2026-09-01 08:32:56.222970,stage3-lowpower,1273,37.0,,,,14325,,,3.78,7,-118,-6.0
2026-09-01 08:32:59.893321,stage3-lowpower,1272,37.0,,,,17874,,,3.78,7,-118,-6.2
2026-09-01 08:33:03.305579,stage3-lowpower,1275,37.0,,,,21423,,,3.78,7,-119,-8.0
2026-09-01 08:36:04.541816,stage4-lowpower-v2,1260,38.0,,,,3050,27.6,65.6,3.81,8,-110,1.5
2026-09-01 08:37:42.222353,stage3-lowpower,1249,39.0,,,,76,,,3.78,8,-115,-3.2
2026-09-01 08:37:45.794504,stage3-lowpower,1269,37.0,,,,3679,,,3.78,8,-115,-3.5
2026-09-01 08:37:49.276487,stage3-lowpower,1268,37.0,,,,7228,,,3.78,8,-115,-3.0
2026-09-01 08:37:52.783121,stage3-lowpower,1270,37.0,,,,10777,,,3.78,8,-113,-1.5
2026-09-01 08:37:56.445023,stage3-lowpower,1269,37.0,,,,14326,,,3.78,8,-114,-2.0
2026-09-01 08:37:59.925914,stage3-lowpower,1271,37.0,,,,17875,,,3.78,8,-114,-2.0
2026-09-01 08:38:03.510234,stage3-lowpower,1271,37.0,,,,21424,,,3.78,8,-113,-2.0
2026-09-01 08:41:04.670175,stage4-lowpower-v2,1260,38.0,,,,3050,28.1,69.6,3.81,9,-113,-1.0
2026-09-01 08:42:42.358009,stage3-lowpower,1255,38.0,,,,76,,,3.78,9,-115,-3.0
2026-09-01 08:42:45.930327,stage3-lowpower,1274,37.0,,,,3679,,,3.78,9,-114,-2.2
2026-09-01 08:42:49.616666,stage3-lowpower,1275,37.0,,,,7228,,,3.78,9,-113,-1.8
2026-09-01 08:42:52.995233,stage3-lowpower,1272,37.0,,,,10777,,,3.78,9,-114,-1.5
2026-09-01 08:42:56.489022,stage3-lowpower,1272,37.0,,,,14326,,,3.78,9,-114,-3.0
2026-09-01 08:43:00.061275,stage3-lowpower,1273,37.0,,,,17875,,,3.78,9,-116,-3.7
2026-09-01 08:43:03.646370,stage3-lowpower,1275,37.0,,,,21424,,,3.78,9,-114,-3.2
2026-09-01 08:46:04.882170,stage4-lowpower-v2,1259,38.0,,,,3050,28.1,74.8,3.82,10,-112,0.3
2026-09-01 08:47:42.381804,stage3-lowpower,1255,38.0,,,,76,,,3.78,10,-117,-5.5
2026-09-01 08:47:45.962769,stage3-lowpower,1273,37.0,,,,3678,,,3.78,10,-119,-7.0
2026-09-01 08:47:49.547231,stage3-lowpower,1274,37.0,,,,7227,,,3.78,10,-119,-7.2
2026-09-01 08:47:53.131157,stage3-lowpower,1273,37.0,,,,10776,,,3.78,10,-117,-5.5
2026-09-01 08:47:56.714207,stage3-lowpower,1274,37.0,,,,14353,,,3.78,10,-118,-6.2
2026-09-01 08:48:00.304994,stage3-lowpower,1275,37.0,,,,17930,,,3.78,10,-117,-5.0
2026-09-01 08:48:03.770679,stage3-lowpower,1273,37.0,,,,21507,,,3.78,10,-118,-6.0
2026-09-01 08:51:04.811361,stage4-lowpower-v2,1257,38.0,,,,3050,28.0,65.9,3.82,11,-115,-3.2
2026-09-01 08:52:42.365491,stage3-lowpower,1256,38.0,,,,76,,,3.78,11,-121,-9.5
2026-09-01 08:52:45.994878,stage3-lowpower,1276,37.0,,,,3679,,,3.78,11,-119,-7.0
2026-09-01 08:52:49.478855,stage3-lowpower,1275,37.0,,,,7228,,,3.78,11,-119,-7.2
2026-09-01 08:52:53.061006,stage3-lowpower,1277,36.0,,,,10777,,,3.78,11,-118,-6.2
2026-09-01 08:52:56.621818,stage3-lowpower,1274,37.0,,,,14354,,,3.78,11,-120,-8.5
2026-09-01 08:53:00.228215,stage3-lowpower,1276,37.0,,,,17931,,,3.78,11,-119,-7.5
2026-09-01 08:53:03.915017,stage3-lowpower,1277,36.0,,,,21508,,,3.78,11,-119,-7.5
2026-09-01 08:56:05.151350,stage4-lowpower-v2,1259,38.0,,,,3050,28.2,69.5,3.82,12,-110,1.3
2026-09-01 08:57:42.501144,stage3-lowpower,1253,38.0,,,,76,,,3.78,12,-117,-6.0
2026-09-01 08:57:46.129905,stage3-lowpower,1273,37.0,,,,3679,,,3.78,12,-116,-4.5
2026-09-01 08:57:49.614062,stage3-lowpower,1273,37.0,,,,7228,,,3.78,12,-117,-5.2
2026-09-01 08:57:53.298947,stage3-lowpower,1271,37.0,,,,10777,,,3.78,12,-115,-3.5
2026-09-01 08:57:56.779459,stage3-lowpower,1273,37.0,,,,14354,,,3.78,12,-114,-3.0
2026-09-01 08:58:00.364317,stage3-lowpower,1273,37.0,,,,17931,,,3.78,12,-114,-2.7
2026-09-01 08:58:03.893562,stage3-lowpower,1272,37.0,,,,21508,,,3.78,12,-113,-2.0
2026-09-01 09:01:05.082350,stage4-lowpower-v2,1257,38.0,,,,3050,27.6,75.6,3.82,13,-110,1.3
2026-09-01 09:02:42.491810,stage3-lowpower,1255,38.0,,,,76,,,3.77,13,-115,-3.5
2026-09-01 09:02:45.959025,stage3-lowpower,1271,37.0,,,,3678,,,3.78,13,-116,-4.5
2026-09-01 09:02:49.545449,stage3-lowpower,1273,37.0,,,,7255,,,3.78,13,-116,-3.2
2026-09-01 09:02:53.228811,stage3-lowpower,1273,37.0,,,,10832,,,3.78,13,-116,-3.7
2026-09-01 09:02:56.711056,stage3-lowpower,1273,37.0,,,,14409,,,3.78,13,-116,-4.2
2026-09-01 09:03:00.294833,stage3-lowpower,1275,37.0,,,,17986,,,3.78,13,-115,-2.7
2026-09-01 09:03:03.817071,stage3-lowpower,1273,37.0,,,,21563,,,3.78,13,-115,-3.0
2026-09-01 09:06:05.322912,stage4-lowpower-v2,1259,38.0,,,,3050,28.3,69.8,3.82,14,-110,1.5
2026-09-01 09:07:42.829726,stage3-lowpower,1251,39.0,,,,76,,,3.78,14,-115,-3.0
2026-09-01 09:07:46.401219,stage3-lowpower,1269,37.0,,,,3679,,,3.78,14,-114,-2.0
2026-09-01 09:07:49.983832,stage3-lowpower,1269,37.0,,,,7256,,,3.78,14,-115,-3.0
2026-09-01 09:07:53.569405,stage3-lowpower,1273,37.0,,,,10833,,,3.78,14,-116,-3.5
2026-09-01 09:07:57.153145,stage3-lowpower,1269,37.0,,,,14410,,,3.78,14,-114,-2.2
2026-09-01 09:08:00.737090,stage3-lowpower,1271,37.0,,,,17987,,,3.78,14,-116,-4.0
2026-09-01 09:08:04.201977,stage3-lowpower,1273,37.0,,,,21564,,,3.78,14,-117,-5.2
2026-09-01 09:11:05.352839,stage4-lowpower-v2,1255,38.0,,,,3050,27.3,72.7,3.81,15,-110,1.8
2026-09-01 09:12:42.759571,stage3-lowpower,1253,38.0,,,,76,,,3.77,15,-116,-4.2
2026-09-01 09:12:46.331952,stage3-lowpower,1263,38.0,,,,3679,,,3.78,15,-115,-2.7
2026-09-01 09:12:49.915618,stage3-lowpower,1269,37.0,,,,7256,,,3.77,15,-115,-3.2
2026-09-01 09:12:53.498755,stage3-lowpower,1269,37.0,,,,10833,,,3.77,15,-115,-2.5
2026-09-01 09:12:57.084582,stage3-lowpower,1269,37.0,,,,14410,,,3.78,15,-116,-3.2
2026-09-01 09:13:00.667206,stage3-lowpower,1272,37.0,,,,17987,,,3.78,15,-115,-2.7
2026-09-01 09:13:04.251682,stage3-lowpower,1269,37.0,,,,21564,,,3.77,15,-116,-3.7
2026-09-01 09:16:05.487396,stage4-lowpower-v2,1253,38.0,,,,3050,27.2,76.8,3.81,16,-111,1.0
2026-09-01 09:17:42.634757,stage3-lowpower,1246,39.0,,,,76,,,3.77,16,-117,-5.0
2026-09-01 09:17:46.185612,stage3-lowpower,1267,37.0,,,,3679,,,3.78,16,-116,-4.2
2026-09-01 09:17:49.845636,stage3-lowpower,1263,38.0,,,,7256,,,3.78,16,-117,-5.0
2026-09-01 09:17:53.327176,stage3-lowpower,1269,37.0,,,,10833,,,3.78,16,-116,-3.5
2026-09-01 09:17:56.912829,stage3-lowpower,1268,37.0,,,,14410,,,3.78,16,-116,-3.5
2026-09-01 09:18:00.598432,stage3-lowpower,1270,37.0,,,,17987,,,3.77,16,-115,-2.7
2026-09-01 09:18:04.086087,stage3-lowpower,1269,37.0,,,,21564,,,3.78,16,-117,-4.5
2026-09-01 09:21:05.519374,stage4-lowpower-v2,1251,39.0,,,,3050,26.8,71.9,3.82,17,-110,1.5
2026-09-01 09:22:42.266151,stage3-lowpower,1245,39.0,,,,76,,,3.77,17,-116,-4.2
2026-09-01 09:22:45.884873,stage3-lowpower,1263,38.0,,,,3679,,,3.78,17,-116,-3.5
2026-09-01 09:22:49.469017,stage3-lowpower,1263,38.0,,,,7256,,,3.78,17,-116,-3.5
2026-09-01 09:22:53.052480,stage3-lowpower,1261,38.0,,,,10833,,,3.77,17,-116,-4.2
2026-09-01 09:22:56.567504,stage3-lowpower,1263,38.0,,,,14410,,,3.77,17,-116,-4.2
2026-09-01 09:23:00.223251,stage3-lowpower,1268,37.0,,,,17987,,,3.78,17,-116,-4.2
2026-09-01 09:23:03.804664,stage3-lowpower,1267,37.0,,,,21564,,,3.77,17,-117,-5.2
2026-09-01 09:26:05.248130,stage4-lowpower-v2,1249,39.0,,,,3050,26.6,73.4,3.81,18,-110,1.3
2026-09-01 09:27:42.148566,stage3-lowpower,1245,39.0,,,,76,,,3.77,18,-117,-4.5
2026-09-01 09:27:45.612902,stage3-lowpower,1260,38.0,,,,3679,,,3.77,18,-116,-4.0
2026-09-01 09:27:49.299867,stage3-lowpower,1262,38.0,,,,7256,,,3.77,18,-116,-3.7
2026-09-01 09:27:52.885255,stage3-lowpower,1263,38.0,,,,10833,,,3.77,18,-117,-4.5
2026-09-01 09:27:56.374453,stage3-lowpower,1267,37.0,,,,14410,,,3.77,18,-117,-4.7
2026-09-01 09:27:59.948595,stage3-lowpower,1267,37.0,,,,17987,,,3.77,18,-117,-4.5
2026-09-01 09:28:03.533252,stage3-lowpower,1267,37.0,,,,21564,,,3.77,18,-117,-4.7
2026-09-01 09:31:04.873634,stage4-lowpower-v2,1245,39.0,,,,3050,25.9,73.3,3.81,19,-111,1.3
2026-09-01 09:32:41.873156,stage3-lowpower,1241,39.0,,,,76,,,3.76,19,-115,-2.7
2026-09-01 09:32:45.438801,stage3-lowpower,1258,38.0,,,,3679,,,3.77,19,-116,-3.7
2026-09-01 09:32:48.934442,stage3-lowpower,1259,38.0,,,,7256,,,3.77,19,-117,-5.0
2026-09-01 09:32:52.606742,stage3-lowpower,1259,38.0,,,,10833,,,3.76,19,-117,-4.7
2026-09-01 09:32:56.191446,stage3-lowpower,1261,38.0,,,,14410,,,3.77,19,-117,-5.0
2026-09-01 09:32:59.774275,stage3-lowpower,1261,38.0,,,,17987,,,3.77,19,-117,-4.7
2026-09-01 09:33:03.256272,stage3-lowpower,1259,38.0,,,,21564,,,3.77,19,-115,-3.5
2026-09-01 09:36:04.799342,stage4-lowpower-v2,1243,39.0,,,,3050,25.3,75.4,3.81,20,-111,1.5
2026-09-01 09:37:41.795724,stage3-lowpower,1239,40.0,,,,76,,,3.76,20,-117,-5.7
2026-09-01 09:37:45.306264,stage3-lowpower,1256,38.0,,,,3679,,,3.75,20,-115,-3.0
2026-09-01 09:37:48.868004,stage3-lowpower,1258,38.0,,,,7256,,,3.76,20,-115,-3.2
2026-09-01 09:37:52.536608,stage3-lowpower,1257,38.0,,,,10833,,,3.76,20,-116,-3.2
2026-09-01 09:37:56.018654,stage3-lowpower,1259,38.0,,,,14410,,,3.76,20,-116,-3.5
2026-09-01 09:37:59.564315,stage3-lowpower,1257,38.0,,,,17987,,,3.75,20,-115,-3.2
2026-09-01 09:38:03.288314,stage3-lowpower,1257,38.0,,,,21564,,,3.75,20,-115,-2.7
2026-09-01 09:41:04.833021,stage4-lowpower-v2,1241,39.0,,,,3050,24.7,73.6,3.81,21,-110,1.3
2026-09-01 09:42:41.522137,stage3-lowpower,1234,40.0,,,,76,,,3.75,21,-115,-2.7
2026-09-01 09:42:45.096164,stage3-lowpower,1252,38.0,,,,3679,,,3.75,21,-115,-3.2
2026-09-01 09:42:48.591125,stage3-lowpower,1253,38.0,,,,7256,,,3.75,21,-114,-2.7
2026-09-01 09:42:52.157679,stage3-lowpower,1255,38.0,,,,10833,,,3.75,21,-115,-3.0
2026-09-01 09:42:55.847248,stage3-lowpower,1254,38.0,,,,14410,,,3.75,21,-114,-2.5
2026-09-01 09:42:59.430333,stage3-lowpower,1257,38.0,,,,17987,,,3.75,21,-115,-2.5
2026-09-01 09:43:03.014476,stage3-lowpower,1256,38.0,,,,21564,,,3.75,21,-115,-3.2
2026-09-01 09:46:04.455377,stage4-lowpower-v2,1243,39.0,,,,3050,25.4,73.1,3.82,22,-110,1.3
2026-09-01 09:47:41.656780,stage3-lowpower,1240,40.0,,,,76,,,3.75,22,-116,-3.7
2026-09-01 09:47:45.229679,stage3-lowpower,1256,38.0,,,,3679,,,3.75,22,-116,-4.5
2026-09-01 09:47:48.813247,stage3-lowpower,1256,38.0,,,,7256,,,3.75,22,-116,-4.0
2026-09-01 09:47:52.305458,stage3-lowpower,1257,38.0,,,,10833,,,3.76,22,-117,-5.2
2026-09-01 09:47:55.981198,stage3-lowpower,1257,38.0,,,,14410,,,3.76,22,-115,-3.2
2026-09-01 09:47:59.565647,stage3-lowpower,1259,38.0,,,,17987,,,3.76,22,-115,-3.2
2026-09-01 09:48:03.149878,stage3-lowpower,1261,38.0,,,,21564,,,3.76,22,-117,-5.0
2026-09-01 09:51:04.490697,stage4-lowpower-v2,1246,39.0,,,,3050,25.7,74.2,3.81,23,-115,-2.7
2026-09-01 09:52:41.792105,stage3-lowpower,1241,39.0,,,,76,,,3.76,23,-116,-4.0
2026-09-01 09:52:45.466743,stage3-lowpower,1258,38.0,,,,3679,,,3.76,23,-116,-3.5
2026-09-01 09:52:48.916415,stage3-lowpower,1259,38.0,,,,7256,,,3.76,23,-116,-4.0
2026-09-01 09:52:52.532692,stage3-lowpower,1261,38.0,,,,10833,,,3.76,23,-116,-3.7
2026-09-01 09:52:56.118864,stage3-lowpower,1259,38.0,,,,14410,,,3.76,23,-116,-3.7
2026-09-01 09:52:59.700883,stage3-lowpower,1259,38.0,,,,17987,,,3.75,23,-115,-2.5
2026-09-01 09:53:03.230467,stage3-lowpower,1260,38.0,,,,21564,,,3.76,23,-115,-3.0
2026-09-01 09:56:04.623383,stage4-lowpower-v2,1245,39.0,,,,3050,25.8,72.7,3.82,24,-113,-2.0
2026-09-01 09:57:42.030679,stage3-lowpower,1239,40.0,,,,76,,,3.75,24,-115,-2.7
2026-09-01 09:57:45.602972,stage3-lowpower,1259,38.0,,,,3679,,,3.76,24,-116,-3.7
2026-09-01 09:57:49.109893,stage3-lowpower,1259,38.0,,,,7256,,,3.76,24,-117,-5.2
2026-09-01 09:57:52.770668,stage3-lowpower,1259,38.0,,,,10833,,,3.76,24,-115,-3.0
2026-09-01 09:57:56.354035,stage3-lowpower,1261,38.0,,,,14410,,,3.76,24,-115,-3.5
2026-09-01 09:57:59.938982,stage3-lowpower,1259,38.0,,,,17987,,,3.76,24,-115,-3.5
2026-09-01 09:58:03.427109,stage3-lowpower,1261,38.0,,,,21564,,,3.76,24,-115,-4.0
2026-09-01 10:01:04.656664,stage4-lowpower-v2,1245,39.0,,,,3050,26.1,75.2,3.81,25,-112,-0.5
2026-09-01 10:02:42.062689,stage3-lowpower,1243,39.0,,,,76,,,3.76,25,-116,-4.2
2026-09-01 10:02:45.634786,stage3-lowpower,1260,38.0,,,,3679,,,3.76,25,-116,-4.0
2026-09-01 10:02:49.152738,stage3-lowpower,1258,38.0,,,,7256,,,3.76,25,-116,-4.5
2026-09-01 10:02:52.803172,stage3-lowpower,1259,38.0,,,,10833,,,3.76,25,-117,-4.5
2026-09-01 10:02:56.302868,stage3-lowpower,1260,38.0,,,,14410,,,3.76,25,-118,-5.7
2026-09-01 10:02:59.868117,stage3-lowpower,1261,38.0,,,,17987,,,3.76,25,-117,-4.7
2026-09-01 10:03:03.455620,stage3-lowpower,1259,38.0,,,,21564,,,3.76,25,-116,-4.5
2026-09-01 10:06:04.483347,stage4-lowpower-v2,1247,39.0,,,,3050,26.3,77.0,3.81,26,-112,0.0
2026-09-01 10:07:42.007570,stage3-lowpower,1241,39.0,,,,76,,,3.76,26,-116,-4.0
2026-09-01 10:07:45.566051,stage3-lowpower,1262,38.0,,,,3679,,,3.75,26,-116,-3.7
2026-09-01 10:07:49.149616,stage3-lowpower,1262,38.0,,,,7256,,,3.76,26,-118,-6.2
2026-09-01 10:07:52.733518,stage3-lowpower,1261,38.0,,,,10833,,,3.76,26,-118,-6.2
2026-09-01 10:07:56.319725,stage3-lowpower,1261,38.0,,,,14410,,,3.76,26,-117,-4.7
2026-09-01 10:08:00.200264,stage3-lowpower,1264,37.0,,,,17987,,,3.76,26,-117,-4.7
2026-09-01 10:08:03.400849,stage3-lowpower,1263,38.0,,,,21564,,,3.76,26,-117,-5.0
2026-09-01 10:11:04.620781,stage4-lowpower-v2,1250,39.0,,,,3050,26.5,78.4,3.82,27,-113,-1.5
2026-09-01 10:12:42.231276,stage3-lowpower,1243,39.0,,,,76,,,3.76,27,-116,-4.2
2026-09-01 10:12:45.849246,stage3-lowpower,1260,38.0,,,,3679,,,3.76,27,-116,-4.2
2026-09-01 10:12:49.389261,stage3-lowpower,1263,38.0,,,,7256,,,3.76,27,-117,-5.0
2026-09-01 10:12:52.885133,stage3-lowpower,1263,38.0,,,,10833,,,3.76,27,-118,-6.7
2026-09-01 10:12:56.527489,stage3-lowpower,1263,38.0,,,,14410,,,3.76,27,-118,-6.0
2026-09-01 10:13:00.136947,stage3-lowpower,1261,38.0,,,,17987,,,3.75,27,-118,-6.0
2026-09-01 10:13:03.633371,stage3-lowpower,1262,38.0,,,,21564,,,3.76,27,-117,-5.5
2026-09-01 10:16:04.447352,stage4-lowpower-v2,1245,39.0,,,,3050,26.0,80.4,3.81,28,-111,1.0
2026-09-01 10:17:42.061149,stage3-lowpower,1243,39.0,,,,76,,,3.75,28,-118,-6.0
2026-09-01 10:17:45.630904,stage3-lowpower,1258,38.0,,,,3679,,,3.75,28,-117,-5.2
2026-09-01 10:17:49.199454,stage3-lowpower,1259,38.0,,,,7256,,,3.75,28,-118,-6.2
2026-09-01 10:17:52.730817,stage3-lowpower,1257,38.0,,,,10833,,,3.75,28,-117,-5.7
2026-09-01 10:17:56.382357,stage3-lowpower,1261,38.0,,,,14410,,,3.76,28,-117,-5.2
2026-09-01 10:17:59.966696,stage3-lowpower,1260,38.0,,,,17987,,,3.75,28,-116,-4.2
2026-09-01 10:18:03.448694,stage3-lowpower,1261,38.0,,,,21564,,,3.75,28,-116,-4.2
2026-09-01 10:21:04.070576,stage4-lowpower-v2,1244,39.0,,,,3050,25.5,75.9,3.81,29,-111,0.8
2026-09-01 10:22:41.988112,stage3-lowpower,1236,40.0,,,,76,,,3.75,29,-115,-3.5
2026-09-01 10:22:45.561659,stage3-lowpower,1255,38.0,,,,3679,,,3.75,29,-117,-5.2
2026-09-01 10:22:49.043028,stage3-lowpower,1255,38.0,,,,7256,,,3.75,29,-115,-3.0
2026-09-01 10:22:52.601784,stage3-lowpower,1257,38.0,,,,10833,,,3.75,29,-117,-4.7
2026-09-01 10:22:56.313786,stage3-lowpower,1257,38.0,,,,14410,,,3.75,29,-118,-5.7
2026-09-01 10:22:59.783587,stage3-lowpower,1257,38.0,,,,17987,,,3.75,29,-117,-4.5
2026-09-01 10:23:03.379071,stage3-lowpower,1257,38.0,,,,21564,,,3.75,29,-116,-4.7
2026-09-01 10:26:04.205773,stage4-lowpower-v2,1243,39.0,,,,3050,25.3,80.5,3.81,30,-112,0.3
2026-09-01 10:27:41.919818,stage3-lowpower,1235,40.0,,,,76,,,3.75,30,-114,-2.0
2026-09-01 10:27:45.491587,stage3-lowpower,1253,38.0,,,,3679,,,3.75,30,-113,-1.5
2026-09-01 10:27:49.075084,stage3-lowpower,1255,38.0,,,,7256,,,3.75,30,-114,-2.0
2026-09-01 10:27:52.659609,stage3-lowpower,1254,38.0,,,,10833,,,3.75,30,-113,-1.5
2026-09-01 10:27:56.247445,stage3-lowpower,1256,38.0,,,,14410,,,3.75,30,-114,-2.2
2026-09-01 10:27:59.766127,stage3-lowpower,1254,38.0,,,,17987,,,3.75,30,-115,-3.0
2026-09-01 10:28:03.411232,stage3-lowpower,1255,38.0,,,,21564,,,3.75,30,-113,-1.3
2026-09-01 10:31:04.238499,stage4-lowpower-v2,1241,39.0,,,,3050,25.2,78.4,3.81,31,-111,0.8
2026-09-01 10:32:42.159737,stage3-lowpower,1236,40.0,,,,76,,,3.75,31,-113,-1.3
2026-09-01 10:32:45.729220,stage3-lowpower,1255,38.0,,,,3679,,,3.76,31,-114,-2.5
2026-09-01 10:32:49.241476,stage3-lowpower,1257,38.0,,,,7256,,,3.75,31,-112,-0.5
2026-09-01 10:32:52.898999,stage3-lowpower,1255,38.0,,,,10833,,,3.76,31,-112,0.3
2026-09-01 10:32:56.420953,stage3-lowpower,1256,38.0,,,,14410,,,3.76,31,-113,-1.8
2026-09-01 10:33:00.108306,stage3-lowpower,1256,38.0,,,,17987,,,3.75,31,-113,-1.5
2026-09-01 10:33:03.650315,stage3-lowpower,1256,38.0,,,,21564,,,3.75,31,-113,-0.8
2026-09-01 10:36:04.373682,stage4-lowpower-v2,1243,39.0,,,,3050,25.9,82.9,3.81,32,-112,-0.8
2026-09-01 10:37:42.502797,stage3-lowpower,1240,40.0,,,,76,,,3.75,32,-117,-5.0
